0	    0.291048	    0.048587	    0.009733	    0.003433	    0.000020	    0.000742	   -0.000002	   -0.000032	 2266.000000	  221.379724
1	    0.739123	    0.507090	    0.013156	    0.006924	    0.000065	    0.004582	   -0.000011	    0.000949	50776.000000	 1418.239676
2	    1.167172	    1.329049	    0.047186	    0.045327	    0.002096	    0.052191	    0.000001	    0.000988	18534.000000	 1142.264062
3	    1.350402	    1.781186	    0.121669	    0.111677	    0.013018	    0.148118	    0.000070	   -0.008362	15233.000000	 1037.161468
4	    1.022044	    0.962449	    0.395913	    0.336489	    0.122816	    0.330015	    0.000328	   -0.004489	18134.000000	 1213.636645
5	    1.300692	    1.625991	    0.089939	    0.075865	    0.006267	    0.096734	   -0.000009	    0.000033	14247.000000	 1511.477264
6	    1.322956	    1.684958	    0.103416	    0.088807	    0.008511	    0.115269	    0.000021	   -0.000929	13565.000000	 1428.666082
7	    0.994022	    0.912510	    0.386438	    0.335400	    0.120749	    0.320392	   -0.000040	   -0.002148	19045.000000	 1021.612259
8	    1.406391	    1.909189	    0.089736	    0.076239	    0.006306	    0.105339	    0.000016	   -0.000555	12412.000000	 1426.239676
